series number,product type,model,repair operation number,previous repair operation number,time since previous repair,censored,age after repair,Component A,Component B,Component C,Component D,Component E,Component F,Component H,Component I,Component J,Component K
sn_000093,product A,V1E1,po_000270,MFG,2198,0,2198,0,0,1,0,0,0,0,0,0,0
sn_000093,product A,V1E1,po_000271,po_000270,2590,0,4738,0,0,0,0,1,0,0,0,0,0
sn_000093,product A,V1E2,po_000272,po_000271,5726,0,10414,0,0,0,0,1,0,0,0,0,0
sn_000093,product A,V1E2,po_000273,po_000272,3502,1,13866,0,0,0,0,0,0,0,0,0,0
sn_000094,product A,V1E1,po_000274,MFG,2006,0,2006,0,0,0,0,1,0,0,0,0,0
sn_000094,product A,V1E2,po_000275,po_000274,1966,0,3922,0,0,0,0,1,1,0,0,0,0
sn_000094,product A,V1E2,po_000276,po_000275,4974,0,8846,0,0,0,0,1,0,0,0,0,0
sn_000094,product A,V1E2,po_000277,po_000276,4958,1,13754,0,0,0,0,0,0,0,0,0,0
sn_000095,product A,V1E1,po_000278,MFG,4786,0,4786,0,0,0,0,0,1,0,0,0,0
sn_000095,product A,V1E1,po_000279,po_000278,8250,0,12986,0,0,0,0,1,0,0,0,0,0
sn_000095,product A,V1E3,po_000280,po_000279,1058,1,13994,0,0,0,0,0,0,0,0,0,0
sn_000096,product A,V1E1,po_000281,MFG,6150,0,6150,0,0,0,0,1,0,0,0,0,0
sn_000096,product A,V1E2,po_000282,po_000281,7978,1,14078,0,0,0,0,0,0,0,0,0,0
sn_000097,product A,V1E1,po_000283,MFG,2950,0,2950,0,0,0,0,1,0,0,0,0,0
sn_000097,product A,V1E2,po_000284,po_000283,5506,0,8406,0,0,0,0,1,0,0,0,0,0
sn_000097,product A,V1E2,po_000285,po_000284,5538,1,13894,0,0,0,0,0,0,0,0,0,0
sn_000098,product A,V1E1,po_000286,MFG,14070,1,14070,0,0,0,0,0,0,0,0,0,0
sn_000099,product A,V1E1,po_000287,MFG,3290,0,3290,0,0,0,0,1,0,0,0,0,0
sn_000099,product A,V1E2,po_000288,po_000287,10830,1,14070,0,0,0,0,0,0,0,0,0,0
sn_000100,product A,V1E1,po_000289,MFG,9338,0,9338,0,0,0,0,0,0,0,0,0,0
sn_000100,product A,V1E1,po_000290,po_000289,4782,1,14070,0,0,0,0,0,0,0,0,0,0
sn_000101,product A,V1E1,po_000291,MFG,14062,1,14062,0,0,0,0,0,0,0,0,0,0
sn_000102,product A,V1E1,po_000292,MFG,14058,1,14058,0,0,0,0,0,0,0,0,0,0
sn_000103,product A,V1E1,po_000293,MFG,5818,0,5818,0,0,0,0,1,0,0,0,0,0
sn_000103,product A,V1E2,po_000294,po_000293,4646,0,10414,0,0,0,0,1,0,0,0,0,0
sn_000103,product A,V1E2,po_000295,po_000294,3670,1,14034,0,0,0,0,0,0,0,0,0,0
sn_000104,product A,V1E1,po_000296,MFG,5002,0,5002,0,0,0,0,1,0,0,0,0,0
sn_000104,product A,V1E2,po_000297,po_000296,5002,0,9954,0,0,0,0,1,0,0,0,0,0
sn_000104,product A,V1E2,po_000298,po_000297,4062,1,13966,0,0,0,0,0,0,0,0,0,0
sn_000105,product A,V1E1,po_000299,MFG,2978,0,2978,0,0,0,0,1,0,0,0,0,0
sn_000105,product A,V1E2,po_000300,po_000299,7118,1,10046,0,0,0,0,1,0,0,0,0,0
sn_000106,product A,V1E1,po_000301,MFG,14054,1,14054,0,0,0,0,0,0,0,0,0,0
sn_000107,product A,V1E1,po_000302,MFG,1310,0,1310,0,0,0,1,0,0,0,0,0,1
sn_000107,product A,V1E1,po_000303,po_000302,12786,1,14046,0,0,0,0,0,0,0,0,0,0
sn_000108,product B,V1E2,po_000304,po_000305,8030,0,8030,1,1,1,0,1,0,0,0,0,0
sn_000108,product A,V1E1,po_000305,MFG,2978,1,10958,0,0,0,0,1,0,0,0,0,0
sn_000108,product A,V1E3,po_000306,po_000304,2930,1,13838,0,0,0,0,0,0,0,0,0,0
sn_000109,product A,V1E1,po_000307,MFG,4162,0,4162,0,0,0,0,1,0,0,0,0,0
sn_000109,product A,V1E2,po_000308,po_000307,9934,1,14046,0,0,0,0,0,0,0,0,0,0
sn_000110,product A,V1E1,po_000309,MFG,2710,1,2710,0,0,0,0,0,1,0,0,0,0
sn_000110,product A,V1E1,po_000310,po_000309,866,0,3526,0,0,0,0,0,1,0,0,0,0
sn_000110,product A,V1E1,po_000311,po_000310,2114,0,5590,0,1,0,0,0,0,0,0,0,1
sn_000110,product A,V1E1,po_000312,po_000311,5178,0,10718,0,0,0,0,1,0,0,0,0,1
sn_000110,product A,V1E3,po_000313,po_000312,830,1,11498,0,0,0,0,0,1,0,0,0,0
sn_000110,product A,V1E3,po_000314,po_000312,3162,1,14610,0,0,0,0,0,0,0,0,0,0
sn_000111,product A,V1E1,po_000315,MFG,3914,0,3914,0,0,0,0,1,0,0,0,0,0
sn_000111,product A,V1E2,po_000316,po_000315,5222,0,9086,0,0,0,0,1,0,0,0,0,0
sn_000111,product A,V1E2,po_000317,po_000316,4958,1,13994,0,0,0,0,0,0,0,0,0,0
sn_000112,product A,V1E1,po_000318,MFG,3690,0,3690,0,0,0,0,0,0,0,0,0,1
sn_000112,product A,V1E1,po_000319,po_000318,10390,1,14030,0,0,0,0,0,0,0,0,0,0
sn_000113,product A,V1E1,po_000320,MFG,4414,0,4414,0,0,0,0,1,0,0,0,0,0
sn_000113,product A,V1E2,po_000321,po_000320,266,0,4630,0,0,0,0,0,0,0,0,0,0
sn_000113,product A,V1E2,po_000322,po_000321,4646,0,9226,0,0,0,0,1,1,0,0,0,0
sn_000113,product A,V1E2,po_000323,po_000322,4782,1,13958,0,0,0,0,0,0,0,0,0,0
sn_000114,product A,V1E1,po_000324,MFG,5838,0,5838,0,0,0,0,1,0,0,0,0,0
sn_000114,product A,V1E2,po_000325,po_000324,4594,0,10382,0,0,0,0,1,0,0,0,0,0
sn_000114,product A,V1E2,po_000326,po_000325,3638,1,13970,0,0,0,0,0,0,0,0,0,0
sn_000115,product A,V1E1,po_000327,MFG,3266,0,3266,0,0,0,0,1,0,0,0,0,1
sn_000115,product A,V1E2,po_000328,po_000327,4638,0,7854,0,0,0,0,0,0,0,0,0,0
sn_000115,product A,V1E2,po_000329,po_000328,6126,1,13930,0,0,0,0,0,0,0,0,0,0
sn_000116,product A,V1E1,po_000330,MFG,4338,0,4338,0,0,0,0,1,0,0,0,0,0
sn_000116,product A,V1E2,po_000331,po_000330,3354,0,7642,0,0,0,0,1,0,0,0,0,0
sn_000116,product A,V1E2,po_000332,po_000331,910,0,8502,0,0,0,0,0,0,0,0,0,0
sn_000116,product A,V1E2,po_000333,po_000332,862,1,9314,0,0,0,0,0,0,0,0,0,0
sn_000117,product A,V1E1,po_000334,MFG,6054,0,6054,0,0,0,0,1,0,0,0,0,0
sn_000117,product A,V1E2,po_000335,po_000334,3982,0,9986,0,0,0,0,1,0,0,0,0,0
sn_000117,product A,V1E2,po_000336,po_000335,4054,1,13990,0,0,0,0,0,0,0,0,0,0
sn_000118,product A,V1E1,po_000337,MFG,14018,1,14018,0,0,0,0,0,0,0,0,0,0
sn_000119,product A,V1E1,po_000338,MFG,2758,0,2758,0,0,0,0,0,0,0,0,0,0
sn_000119,product A,V1E1,po_000339,po_000338,638,0,3346,0,0,0,0,1,0,0,0,0,0
sn_000119,product A,V1E2,po_000340,po_000339,498,0,3794,0,0,0,0,0,0,0,0,0,0
sn_000119,product A,V1E2,po_000341,po_000340,5670,0,9414,0,0,0,0,1,0,0,0,0,0
sn_000119,product A,V1E2,po_000342,po_000341,4458,1,13822,0,0,0,0,0,0,0,0,0,0
sn_000120,product A,V1E1,po_000343,MFG,4878,0,4878,1,0,1,0,1,0,0,0,0,0
sn_000120,product A,V1E2,po_000344,po_000343,5562,0,10390,0,1,1,0,1,0,1,0,0,0
sn_000120,product A,V1E2,po_000345,po_000344,3578,1,13918,0,0,0,0,0,0,0,0,0,0
sn_000121,product A,V1E1,po_000346,MFG,2094,0,2094,0,0,0,0,0,0,0,0,0,0
sn_000121,product A,V1E1,po_000347,po_000346,4754,0,6798,0,0,0,0,1,0,0,0,0,0
sn_000121,product A,V1E2,po_000348,po_000347,3126,0,9874,0,0,0,0,1,0,0,0,0,0
sn_000121,product A,V1E2,po_000349,po_000348,3998,1,13822,0,0,0,0,0,0,0,0,0,0
sn_000122,product A,V1E1,po_000350,MFG,4790,0,4790,0,0,0,0,0,1,0,0,0,0
sn_000122,product A,V1E1,po_000351,po_000350,6850,0,11590,0,0,0,0,1,0,0,0,0,0
sn_000122,product A,V1E3,po_000352,po_000351,2462,1,14002,0,0,0,0,0,0,0,0,0,0
sn_000123,product A,V1E1,po_000353,MFG,13998,1,13998,0,0,0,0,0,0,0,0,0,0
sn_000124,product B,V1E2,po_000354,po_000355,5746,0,5746,0,0,0,0,1,0,0,0,0,0
sn_000124,product A,V1E1,po_000355,MFG,6234,0,11930,0,0,0,0,1,0,0,0,0,0
sn_000124,product A,V1E2,po_000356,po_000355,7814,1,19694,0,0,0,0,0,0,0,0,0,0
sn_000125,product A,V1E1,po_000357,MFG,13994,1,13994,0,0,0,0,0,0,0,0,0,0
sn_000126,product A,V1E1,po_000358,MFG,4470,0,4470,0,0,0,0,1,1,0,0,0,0
sn_000126,product A,V1E1,po_000359,po_000358,7022,1,11442,0,0,0,0,1,1,0,0,0,0
sn_000126,product A,V1E2,po_000360,po_000358,9578,1,20970,0,0,0,0,0,0,0,0,0,0
sn_000127,product A,V1E1,po_000361,MFG,4322,0,4322,0,0,0,0,1,0,0,0,0,0
sn_000127,product A,V1E2,po_000362,po_000361,4074,0,8346,0,0,0,0,1,0,0,0,0,0
sn_000127,product A,V1E2,po_000363,po_000362,5662,1,13958,0,0,0,0,0,0,0,0,0,0
sn_000128,product A,V1E1,po_000364,MFG,5194,0,5194,0,0,0,0,1,0,0,0,0,0
sn_000128,product A,V1E2,po_000365,po_000364,5414,0,10558,0,0,0,0,1,0,0,0,0,0
sn_000128,product A,V1E2,po_000366,po_000365,3450,1,13958,0,0,0,0,0,0,0,0,0,0
sn_000129,product A,V1E1,po_000367,MFG,4890,0,4890,0,0,0,0,1,0,0,0,0,1
sn_000129,product A,V1E2,po_000368,po_000367,5506,0,10346,0,0,0,0,1,1,0,0,0,0
sn_000129,product A,V1E2,po_000369,po_000368,3618,1,13914,0,0,0,0,0,0,0,0,0,0
sn_000130,product A,V1E1,po_000370,MFG,9486,0,9486,0,0,0,0,0,0,0,0,0,0
sn_000130,product A,V1E1,po_000371,po_000370,4538,1,13974,0,0,0,0,0,0,0,0,0,0
sn_000131,product B,V1E2,po_000372,po_000375,3662,0,3662,0,0,0,0,1,0,0,0,0,0
sn_000131,product A,V1E1,po_000373,MFG,3490,0,7102,0,0,0,0,0,1,0,0,0,0
sn_000131,product A,V1E1,po_000374,po_000373,2702,0,9754,0,0,0,0,1,0,0,0,0,1
sn_000131,product A,V1E2,po_000375,po_000374,2906,0,12610,0,0,0,0,0,1,0,0,0,0
sn_000131,product A,V1E2,po_000376,po_000375,4930,1,17490,0,0,0,0,0,0,0,0,0,0
sn_000132,product A,V1E1,po_000377,MFG,5030,0,5030,0,0,0,0,0,1,0,0,0,0
sn_000132,product A,V1E1,po_000378,po_000377,5762,0,10742,0,0,0,0,1,0,0,0,0,0
sn_000132,product A,V1E3,po_000379,po_000378,2238,0,12930,1,1,0,0,0,0,0,0,0,0
sn_000132,product A,V1E3,po_000380,po_000379,894,1,13774,0,0,0,0,0,0,0,0,0,0
sn_000133,product A,V1E1,po_000381,MFG,5614,0,5614,0,0,0,0,1,1,0,0,0,0
sn_000133,product A,V1E2,po_000382,po_000381,3274,0,8838,0,0,0,0,1,0,0,0,0,0
sn_000133,product A,V1E2,po_000383,po_000382,5146,1,13934,0,0,0,0,0,0,0,0,0,0
sn_000134,product A,V1E1,po_000384,MFG,4570,0,4570,0,0,0,0,1,0,0,0,0,0
sn_000134,product A,V1E2,po_000385,po_000384,5742,0,10262,0,0,0,0,1,0,0,0,0,0
sn_000134,product A,V1E2,po_000386,po_000385,3718,1,13930,0,0,0,0,0,0,0,0,0,0
sn_000135,product A,V1E1,po_000387,MFG,4626,0,4626,0,0,0,0,1,0,0,0,0,0
sn_000135,product A,V1E2,po_000388,po_000387,4846,0,9422,0,0,0,0,1,1,0,0,0,0
sn_000135,product A,V1E2,po_000389,po_000388,4554,1,13926,0,0,0,0,0,0,0,0,0,0
sn_000136,product A,V1E1,po_000390,MFG,3950,0,3950,0,0,0,0,1,1,0,0,0,0
sn_000136,product A,V1E2,po_000391,po_000390,4930,0,8830,0,0,0,0,1,0,0,0,0,0
sn_000136,product A,V1E2,po_000392,po_000391,4002,0,12782,0,0,0,0,1,1,0,0,0,0
sn_000136,product A,V1E3,po_000393,po_000392,1166,1,13898,0,0,0,0,0,0,0,0,0,0
sn_000137,product A,V1E1,po_000394,MFG,4178,0,4178,0,0,0,0,1,0,0,0,0,0
sn_000137,product A,V1E2,po_000395,po_000394,6346,0,10474,0,0,0,0,1,0,0,0,0,0
sn_000137,product A,V1E2,po_000396,po_000395,3530,1,13954,0,0,0,0,0,0,0,0,0,0
sn_000138,product A,V1E1,po_000397,MFG,3714,0,3714,0,0,0,0,1,0,0,0,0,0
sn_000138,product A,V1E2,po_000398,po_000397,5158,0,8822,0,0,0,0,1,0,0,0,0,0
sn_000138,product A,V1E2,po_000399,po_000398,5170,1,13942,0,0,0,0,0,0,0,0,0,0
sn_000139,product A,V1E1,po_000400,MFG,13974,1,13974,0,0,0,0,0,0,0,0,0,0
sn_000140,product A,V1E1,po_000401,MFG,13974,1,13974,0,0,0,0,0,0,0,0,0,0
sn_000141,product A,V1E1,po_000402,MFG,13974,1,13974,0,0,0,0,0,0,0,0,0,0
sn_000142,product A,V1E1,po_000403,MFG,3974,0,3974,0,0,0,0,1,0,0,0,0,0
sn_000142,product A,V1E2,po_000404,po_000403,4922,0,8846,0,0,0,0,1,0,0,0,0,0
sn_000142,product A,V1E2,po_000405,po_000404,810,1,9606,0,0,0,0,0,0,0,0,0,0
sn_000143,product A,V1E1,po_000406,MFG,13962,1,13962,0,0,0,0,0,0,0,0,0,0
sn_000144,product A,V1E1,po_000407,MFG,4134,0,4134,0,0,0,0,1,0,0,0,0,0
sn_000144,product A,V1E2,po_000408,po_000407,6474,0,10558,0,0,0,0,1,1,0,0,0,0
sn_000144,product A,V1E2,po_000409,po_000408,3434,1,13942,0,0,0,0,0,0,0,0,0,0
sn_000145,product A,V1E1,po_000410,MFG,13962,1,13962,0,0,0,0,0,0,0,0,0,0
sn_000146,product A,V1E1,po_000411,MFG,4194,0,4194,0,0,0,0,0,1,0,0,0,0
sn_000146,product A,V1E1,po_000412,po_000411,4838,0,8982,0,0,0,0,1,0,0,0,0,0
sn_000146,product A,V1E2,po_000413,po_000412,1602,1,10534,1,0,0,0,0,0,0,0,0,0
sn_000146,product A,V1E2,po_000414,po_000412,4986,1,15470,0,0,0,0,0,0,0,0,0,0
sn_000147,product A,V1E1,po_000415,MFG,4146,0,4146,0,0,0,0,0,1,0,0,0,0
sn_000147,product A,V1E1,po_000416,po_000415,5814,0,9910,0,0,0,0,1,0,0,0,0,0
sn_000147,product A,V1E2,po_000417,po_000416,1782,1,11642,0,0,0,0,0,1,0,0,0,0
sn_000147,product A,V1E3,po_000418,po_000416,4062,1,15654,0,0,0,0,0,0,0,0,0,0
sn_000148,product A,V1E1,po_000419,MFG,3750,0,3750,0,0,0,0,1,0,0,0,0,0
sn_000148,product A,V1E2,po_000420,po_000419,722,0,4422,1,0,0,0,0,0,0,0,1,0
sn_000148,product A,V1E2,po_000421,po_000420,4182,0,8554,0,0,0,0,1,0,0,0,0,0
sn_000148,product A,V1E2,po_000422,po_000421,5326,1,13830,0,0,0,0,0,0,0,0,0,0
sn_000149,product A,V1E1,po_000423,MFG,3874,0,3874,0,0,0,0,0,1,0,0,0,0
sn_000149,product A,V1E1,po_000424,po_000423,1566,0,5390,0,0,0,0,0,0,0,0,0,0
sn_000149,product A,V1E1,po_000425,po_000424,1630,0,6970,0,1,1,0,0,0,0,0,1,1
sn_000149,product A,V1E1,po_000426,po_000425,1710,0,8630,0,0,0,0,0,0,0,0,0,0
sn_000149,product A,V1E1,po_000427,po_000426,662,0,9242,0,0,0,0,1,0,0,0,0,0
sn_000149,product A,V1E2,po_000428,po_000427,2026,0,11218,0,0,0,0,1,0,0,0,0,0
sn_000149,product A,V1E3,po_000429,po_000428,2326,1,13494,0,0,0,0,0,0,0,0,0,0
sn_000150,product A,V1E1,po_000430,MFG,7298,0,7298,0,0,0,0,1,0,0,0,0,0
sn_000150,product A,V1E2,po_000431,po_000430,4258,0,11506,0,0,0,0,1,0,0,0,0,0
sn_000150,product A,V1E3,po_000432,po_000431,2462,1,13918,0,0,0,0,0,0,0,0,0,0
sn_000151,product A,V1E1,po_000433,MFG,4686,0,4686,0,0,0,0,1,0,0,0,0,0
sn_000151,product A,V1E2,po_000434,po_000433,2018,0,6654,1,1,1,0,0,1,0,0,1,0
sn_000151,product A,V1E2,po_000435,po_000434,2758,0,9362,0,0,0,0,1,0,0,0,0,0
sn_000151,product A,V1E2,po_000436,po_000435,298,0,9610,0,0,0,0,1,0,0,0,0,0
sn_000151,product A,V1E2,po_000437,po_000436,4206,1,13766,0,0,0,0,0,0,0,0,0,0
sn_000152,product A,V1E1,po_000438,MFG,3402,0,3402,0,0,0,0,0,1,0,0,0,0
sn_000152,product A,V1E1,po_000439,po_000438,5094,0,8446,0,0,0,0,1,0,0,0,0,1
sn_000152,product A,V1E2,po_000440,po_000439,4370,0,12766,0,0,0,0,1,0,0,0,0,0
sn_000152,product A,V1E3,po_000441,po_000440,1058,1,13774,0,0,0,0,0,0,0,0,0,0
sn_000153,product A,V1E1,po_000442,MFG,1398,0,1398,0,0,0,0,0,0,0,0,0,0
sn_000153,product A,V1E1,po_000443,po_000442,3718,0,5066,0,0,0,0,1,0,0,0,0,0
sn_000153,product A,V1E2,po_000444,po_000443,2066,0,7082,0,0,0,1,0,0,0,0,0,0
sn_000153,product A,V1E2,po_000445,po_000444,6766,1,13798,0,0,0,0,0,0,0,0,0,0
sn_000154,product A,V1E1,po_000446,MFG,13934,1,13934,0,0,0,0,0,0,0,0,0,0
sn_000155,product A,V1E1,po_000447,MFG,13934,1,13934,0,0,0,0,0,0,0,0,0,0
sn_000156,product A,V1E1,po_000448,MFG,6130,0,6130,0,0,0,0,1,0,0,0,0,0
sn_000156,product A,V1E2,po_000449,po_000448,7842,1,13922,0,0,0,0,0,0,0,0,0,0
sn_000157,product A,V1E1,po_000450,MFG,4494,0,4494,0,0,0,0,1,0,0,0,0,0
sn_000157,product A,V1E2,po_000451,po_000450,5050,0,9494,0,0,0,0,1,0,0,0,0,0
sn_000157,product A,V1E2,po_000452,po_000451,4426,1,13870,0,0,0,0,0,0,0,0,0,0
sn_000158,product A,V1E1,po_000453,MFG,10778,1,10778,0,0,0,0,1,0,0,0,0,0
sn_000159,product A,V1E1,po_000454,MFG,3582,0,3582,0,0,0,0,0,1,0,0,0,0
sn_000159,product A,V1E1,po_000455,po_000454,3534,0,7066,0,0,0,0,0,0,0,0,0,1
sn_000159,product A,V1E1,po_000456,po_000455,1518,0,8534,0,0,0,0,1,1,0,0,0,0
sn_000159,product A,V1E2,po_000457,po_000456,3554,0,12038,0,0,0,0,1,0,0,0,0,0
sn_000159,product A,V1E3,po_000458,po_000457,1758,1,13746,0,0,0,0,0,0,0,0,0,0
sn_000160,product A,V1E1,po_000459,MFG,4730,0,4730,0,0,0,0,0,1,0,0,0,0
sn_000160,product A,V1E1,po_000460,po_000459,2374,0,7054,1,0,1,0,0,0,0,0,0,0
sn_000160,product A,V1E1,po_000461,po_000460,2478,0,9482,0,0,0,0,1,0,0,0,0,0
sn_000160,product A,V1E2,po_000462,po_000461,2290,0,11722,0,0,1,1,1,0,0,0,0,1
sn_000160,product A,V1E3,po_000463,po_000462,1110,1,12782,0,0,0,0,0,1,0,0,0,0
sn_000160,product A,V1E3,po_000464,po_000462,2038,1,14770,0,0,0,0,0,0,0,0,0,0
sn_000161,product A,V1E1,po_000465,MFG,2750,0,2750,0,0,0,0,0,1,0,0,0,0
sn_000161,product A,V1E1,po_000466,po_000465,3294,0,5994,0,0,0,0,1,1,0,0,0,0
sn_000161,product A,V1E1,po_000467,po_000466,5526,1,11470,0,0,0,0,1,0,0,0,0,0
sn_000161,product A,V1E2,po_000468,po_000466,7834,1,19254,0,0,0,0,0,0,0,0,0,0
sn_000162,product A,V1E1,po_000469,MFG,3318,0,3318,0,0,0,0,1,0,0,0,0,0
sn_000162,product A,V1E2,po_000470,po_000469,5006,0,8274,0,0,0,0,0,0,0,0,0,1
sn_000162,product A,V1E2,po_000471,po_000470,2034,0,10258,0,0,0,0,1,0,0,0,0,1
sn_000162,product A,V1E2,po_000472,po_000471,3554,1,13762,0,0,0,0,0,0,0,0,0,0
sn_000163,product A,V1E1,po_000473,MFG,4118,0,4118,1,0,0,0,0,0,0,0,0,0
sn_000163,product A,V1E1,po_000474,po_000473,1046,0,5114,1,1,1,0,0,1,0,0,0,0
sn_000163,product A,V1E1,po_000475,po_000474,4002,0,9066,0,0,0,0,1,0,0,0,0,0
sn_000163,product A,V1E2,po_000476,po_000475,2934,0,11950,0,0,0,0,1,0,0,0,0,0
sn_000163,product A,V1E3,po_000477,po_000476,386,0,12286,0,0,0,0,0,0,0,0,0,0
sn_000163,product A,V1E3,po_000478,po_000477,1366,1,13602,0,0,0,0,0,0,0,0,0,0
sn_000164,product A,V1E1,po_000479,MFG,12766,1,12766,0,0,0,0,0,1,0,0,0,0
sn_000165,product A,V1E1,po_000480,MFG,9278,0,9278,0,0,0,0,0,0,0,0,0,0
sn_000165,product A,V1E1,po_000481,po_000480,4678,1,13906,0,0,0,0,0,0,0,0,0,0
sn_000166,product A,V1E1,po_000482,MFG,2722,0,2722,0,0,0,0,1,0,0,0,0,0
sn_000166,product A,V1E2,po_000483,po_000482,5358,0,8030,0,0,0,0,1,0,0,0,0,0
sn_000166,product A,V1E2,po_000484,po_000483,5770,1,13750,0,0,0,0,0,0,0,0,0,0
sn_000167,product A,V1E1,po_000485,MFG,4674,0,4674,0,0,0,0,0,1,0,0,0,0
sn_000167,product A,V1E1,po_000486,po_000485,7550,0,12174,0,0,0,0,1,0,0,0,0,0
sn_000167,product A,V1E3,po_000487,po_000486,1714,1,13838,0,0,0,0,0,0,0,0,0,0
sn_000168,product A,V1E1,po_000488,MFG,13910,1,13910,0,0,0,0,0,0,0,0,0,0
sn_000169,product A,V1E1,po_000489,MFG,13910,1,13910,0,0,0,0,0,0,0,0,0,0
sn_000170,product A,V1E1,po_000490,MFG,4126,0,4126,0,0,0,0,1,0,0,0,0,0
sn_000170,product A,V1E2,po_000491,po_000490,4314,0,8390,0,0,0,1,1,0,0,0,0,0
sn_000170,product A,V1E2,po_000492,po_000491,5510,1,13850,0,0,0,0,0,0,0,0,0,0
sn_000171,product A,V1E1,po_000493,MFG,13902,1,13902,0,0,0,0,0,0,0,0,0,0
sn_000172,product A,V1E1,po_000494,MFG,13854,1,13854,0,0,0,0,0,0,0,0,0,0
sn_000173,product A,V1E1,po_000495,MFG,3374,0,3374,0,0,0,0,1,0,0,0,0,0
sn_000173,product A,V1E2,po_000496,po_000495,1282,0,4606,0,0,0,0,0,1,0,0,0,0
sn_000173,product A,V1E2,po_000497,po_000496,4030,0,8586,0,0,0,0,1,0,0,0,0,0
sn_000173,product A,V1E2,po_000498,po_000497,5178,1,13714,0,0,0,0,0,0,0,0,0,0
sn_000174,product A,V1E1,po_000499,MFG,3850,0,3850,0,0,0,0,1,0,0,0,0,0
sn_000174,product A,V1E2,po_000500,po_000499,4374,0,8174,0,0,0,0,0,0,0,0,0,1
sn_000174,product A,V1E2,po_000501,po_000500,1018,0,9142,0,0,0,0,1,0,0,0,0,0
sn_000174,product A,V1E2,po_000502,po_000501,4650,1,13742,0,0,0,0,0,0,0,0,0,0
sn_000175,product A,V1E1,po_000503,MFG,5138,0,5138,0,0,0,0,1,0,0,0,0,0
sn_000175,product A,V1E2,po_000504,po_000503,4706,0,9794,0,0,0,0,1,0,0,0,0,0
sn_000175,product A,V1E2,po_000505,po_000504,4050,1,13794,0,0,0,0,0,0,0,0,0,0
sn_000176,product A,V1E1,po_000506,MFG,4286,0,4286,1,0,0,0,0,0,0,0,0,0
sn_000176,product A,V1E1,po_000507,po_000506,6674,0,10910,0,0,0,1,1,1,0,0,0,0
sn_000176,product A,V1E3,po_000508,po_000507,2834,1,13694,0,0,0,0,0,0,0,0,0,0
sn_000177,product A,V1E1,po_000509,MFG,3686,0,3686,0,0,0,0,0,1,0,0,0,0
sn_000177,product A,V1E1,po_000510,po_000509,5682,0,9318,0,0,0,0,1,0,0,0,0,0
sn_000177,product A,V1E2,po_000511,po_000510,1382,0,10650,0,0,0,0,1,0,0,0,0,0
sn_000177,product A,V1E3,po_000512,po_000511,898,1,11498,1,1,1,1,0,0,0,0,0,0
sn_000177,product A,V1E3,po_000513,po_000511,3166,1,14614,0,0,0,0,0,0,0,0,0,0
sn_000178,product A,V1E1,po_000514,MFG,4990,0,4990,0,0,0,0,0,1,0,0,0,0
sn_000178,product A,V1E1,po_000515,po_000514,5690,0,10630,0,0,0,0,1,1,0,0,0,0
sn_000178,product A,V1E3,po_000516,po_000515,3254,1,13834,0,0,0,0,0,0,0,0,0,0
sn_000179,product A,V1E1,po_000517,MFG,3278,0,3278,0,0,0,0,1,0,0,0,0,0
sn_000179,product A,V1E2,po_000518,po_000517,4130,0,7358,0,0,0,0,0,0,0,0,0,0
sn_000179,product A,V1E2,po_000519,po_000518,1942,0,9250,0,0,0,0,1,0,0,0,0,0
sn_000179,product A,V1E2,po_000520,po_000519,4510,1,13710,0,0,0,0,0,0,0,0,0,0
sn_000180,product B,V1E2,po_000521,po_000522,5590,0,5590,0,0,0,0,1,0,0,0,0,0
sn_000180,product A,V1E1,po_000522,MFG,6078,0,11618,0,0,0,0,1,0,0,0,0,0
sn_000180,product A,V1E2,po_000523,po_000522,7810,1,19378,0,0,0,0,0,0,0,0,0,0
sn_000181,product A,V1E1,po_000524,MFG,3694,1,3694,0,0,0,0,1,1,0,0,0,0
sn_000181,product A,V1E1,po_000525,po_000524,7830,1,11474,0,0,0,0,1,0,0,0,0,0
sn_000182,product A,V1E1,po_000526,MFG,13442,0,13442,0,0,0,0,1,0,0,0,0,0
sn_000182,product A,V1E3,po_000527,po_000526,442,1,13834,0,0,0,0,0,0,0,0,0,0
sn_000183,product A,V1E1,po_000528,MFG,3354,0,3354,0,0,0,0,1,0,0,0,0,0
sn_000183,product A,V1E2,po_000529,po_000528,10530,1,13834,0,0,0,0,0,0,0,0,0,0
sn_000184,product A,V1E1,po_000530,MFG,4402,0,4402,0,0,0,0,1,1,0,0,0,0
sn_000184,product A,V1E2,po_000531,po_000530,6126,0,10478,0,0,0,0,1,0,0,0,0,0
sn_000184,product A,V1E3,po_000532,po_000531,3334,1,13762,0,0,0,0,0,0,0,0,0,0
sn_000185,product A,V1E1,po_000533,MFG,9678,1,9678,0,0,0,0,1,0,0,0,0,0
sn_000186,product A,V1E1,po_000534,MFG,13826,1,13826,0,0,0,0,0,0,0,0,0,0
sn_000187,product A,V1E1,po_000535,MFG,3954,0,3954,0,0,0,0,1,0,0,0,0,0
sn_000187,product A,V1E2,po_000536,po_000535,5910,0,9814,0,0,0,0,1,0,0,0,0,0
sn_000187,product A,V1E2,po_000537,po_000536,4026,1,13790,0,0,0,0,0,0,0,0,0,0
sn_000188,product A,V1E1,po_000538,MFG,4190,0,4190,0,0,0,0,1,0,0,0,0,0
